hotel_id,city,display_name,latitude,longitude,formatted_address,hospitals_count_1km,pharmacies_count_1km,shopping_count_1km,restaurants_count_1km,banks_count_1km,parks_count_1km,fuel_stations_count_2_5km,ev_charging_count_2_5km,entertainment_count_2_5km,transport_hubs_count_2_5km,walkability_score,shopping_score,restaurant_score,bank_score,green_space_score,hospital_score,pharmacy_score,entertainment_score,locality_score
kol059,Kolkata,Hotel Angina,22.5567645,88.3549429,"7/1, Marquis St, Esplanade, Taltala, Kolkata, West Bengal 700016, India",8,8,4,94,42,0,15,3,7,90,87,50,100,100,0,100,100,100,100
kol060,Kolkata,Hotel Esteem,22.536149599999998,88.3448423,"6A, Sushil Sen Rd, Opp- Police hospital/Home land mall, Bhowanipore, Kolkata, West Bengal 700025, India",10,0,1,14,2,1,18,2,7,25,37,12,56,20,20,100,0,100,100
kol061,Kolkata,Hotel Aria,22.5795571,88.3578417,"5th Floor, Eastern Plaza, Mahatma Gandhi Rd, Central Avenue, Bara Bazar, Machuabazar, Kolkata, West Bengal 700073, India",11,0,1,7,8,1,6,2,5,134,40,12,28,80,20,100,0,100,100
kol062,Kolkata,Hotel Rituraj,22.5806206,88.3578407,"6, Madan Mohan Burman St, near Machua Fruit Whole Sale Market, Raja Katra, Machuabazar, Kolkata, West Bengal 700007, India",8,0,1,4,8,1,6,2,5,132,38,12,16,80,20,100,0,100,100
kol063,Kolkata,Afreen Palace Hotel,22.5816707,88.3578479,"Munsi Sadaruddin St, Raja Katra, Jorasanko, Kolkata, West Bengal 700007, India",7,0,1,4,6,1,6,2,5,130,35,12,16,60,20,100,0,100,100
kol064,Kolkata,Hotel White House,22.5791516,88.3596652,"143, Mahatma Gandhi Rd, Block C, Bara Bazar, Jorasanko, Kolkata, West Bengal 700007, India",10,0,1,6,8,1,6,2,5,128,39,12,24,80,20,100,0,100,100
kol065,Kolkata,Hotel Presidency Inn (3 Star Hotel),22.556459000000004,88.353698,"2/1, Marquis St, opposite Jamuna Banquet, Colootola, New Market Area, Dharmatala, Taltala, Kolkata, West Bengal 700016, India",6,8,4,94,42,0,15,3,7,88,87,50,100,100,0,100,100,100,100
kol066,Kolkata,Hotel Relax,22.577146199999998,88.3644181,"15, Shyama Charan Dey Street, College St, College Street Bata, College Row, College Street, Kolkata, West Bengal 700073, India",9,1,0,6,7,0,3,2,5,121,37,0,24,70,0,100,12,100,100
kol067,Kolkata,The Lake Hotel,22.5129657,88.36700359999999,"38 3A Gariahat Road, Road, opposite to AMRI Hospital, Dhakuria, South End Park, Keyatala, Kolkata, West Bengal 700068, India",15,0,2,27,3,1,3,1,5,21,50,25,100,30,20,100,0,100,100
kol068,Kolkata,Aauris Hotel Kolkata - A Unit of Modern Inns Pvt.Ltd.,22.545867100000002,88.358189,"4, Robinson St, Mullick Bazar, Park Street area, Kolkata, West Bengal 700017, India",22,5,1,65,26,0,18,3,9,63,70,12,100,100,0,100,62,100,100
kol069,Kolkata,Hotel Majestic International,22.559451199999998,88.3578778,"11, 1, Rafi Ahmed Kidwai Rd, near Hotel Majestic International, Janbazar, Taltala, Kolkata, West Bengal 700016, India",14,8,5,88,41,0,15,3,8,95,90,62,100,100,0,100,100,100,100
kol070,Kolkata,"Park Central, Kolkata",22.5459024,88.3620601,"163 Ustad Enenat Khan Road, Park St, Mullick Bazar, Crossing, Kolkata, West Bengal 700017, India",22,2,1,28,16,1,16,2,7,68,63,12,100,100,20,100,25,100,100
kol071,Kolkata,Tower Hotel,22.5691125,88.37023239999999,"Acharya Prafulla Chandra Rd, Vidyapati Setu, Sealdah, Raja Bazar, Kolkata, West Bengal 700009, India",12,2,2,8,4,1,7,1,4,80,43,25,32,40,20,100,25,80,100
kol072,Kolkata,Central Guest House,22.567086399999997,88.35402719999999,"13A, Chittaranjan Ave, Esplanade, Chandni Chawk, Bow Barracks, Kolkata, West Bengal 700001, India",9,2,3,35,17,0,11,3,6,128,69,37,100,100,0,100,25,100,100
kol073,Kolkata,Hotel Samrat (esplanade),22.563182899999997,88.3526938,"140, SN Banerjee Road, Esplanade, Dharmatala, Taltala, Kolkata, West Bengal 700013, India",6,4,4,47,25,0,13,3,6,112,77,50,100,100,0,100,50,100,100
kol074,Kolkata,Hotel Cecil,22.573877500000002,88.3628214,"52/1/1, College St, Lalbajar, Bowbazar, Kolkata, West Bengal 700073, India",7,1,0,9,9,1,6,2,5,122,43,0,36,90,20,100,12,100,100
kol075,Kolkata,Hotel O Hamza International,22.5777081,88.36315719999999,"4/1A, Sambhu Chatterjee St, near St, College Street Market, College Street, Kolkata, West Bengal 700007, India",11,0,0,6,5,0,4,2,5,126,32,0,24,50,0,100,0,100,100
kol076,Kolkata,Polo Floatel - Kolkata,22.5695417,88.342371,"Kolkata Jetty 9, 10, Strand Rd, B.B.D. Bagh, Kolkata, West Bengal 700001, India",0,0,0,3,5,1,7,2,3,116,9,0,12,50,20,0,0,60,100
kol077,Kolkata,"Treebo Orion Sapphire, Kolkata",22.542874299999998,88.3608915,"2, W Range, near Tata Motor lexus Showroom, Beck Bagan, Elgin, Kolkata, West Bengal 700017, India",20,3,1,21,9,1,18,2,7,32,60,12,84,90,20,100,37,100,100
kol078,Kolkata,Hotel Diamond Plaza Bowbazar,22.5691836,88.35892199999999,"5, Gopi Bose Ln, Bowbazar, Kolkata, West Bengal 700012, India",11,1,2,20,10,1,11,2,4,129,59,25,80,100,20,100,12,80,100
kol079,Kolkata,Green Inn Banquet & rooms,22.5586792,88.3577067,"17, Rafi Ahmed Kidwai Road, Park Street, Esplanade, Near:, Taltala, Kolkata, West Bengal 700013, India",14,8,5,92,39,0,15,3,7,92,90,62,100,100,0,100,100,100,100
kol080,Kolkata,Hotel 16 Avenue,22.583401,88.3622358,"Ganpati Tower, 196 B, Chittaranjan Ave, near Ram Mandir, Simla, Machuabazar, Kolkata, West Bengal 700007, India",8,0,1,4,3,1,5,2,5,109,30,12,16,30,20,100,0,100,100
kol081,Kolkata,Dear Hotel,22.5556056,88.3541856,"52, Free School St, Esplanade, Taltala, Kolkata, West Bengal 700016, India",5,7,4,97,42,0,16,3,7,88,84,50,100,100,0,100,87,100,100
kol082,Kolkata,Flagship Hotel Royal Palace Kolkata,22.5117335,88.3928876,"101, Rajdanga Main Road, Block Ef, Sector E, East Kolkata Twp, Kolkata, West Bengal 700107, India",4,1,1,7,2,0,0,0,1,19,30,12,28,20,0,80,12,20,78
kol083,Kolkata,Hotel Avenue,22.5669286,88.3535644,"9, Chittaranjan Ave, Esplanade, Chowringhee North, Bow Barracks, Kolkata, West Bengal 700001, India",7,2,3,39,17,0,11,3,6,128,69,37,100,100,0,100,25,100,100
kol084,Kolkata,Chowringhee Hotel,22.5649858,88.3517866,"1/A, Jawaharlal Nehru Rd, Esplanade, Dharmatala, Taltala, Kolkata, West Bengal 700013, India",5,2,4,41,13,0,9,3,6,124,72,50,100,100,0,100,25,100,100
kol085,Kolkata,Windsor Suites,22.552242099999997,88.3523984,"5 Stephen Court,18/A Park Street 3RD Floor ,Lift, No-1, Park Street area, Kolkata, West Bengal 700016, India",8,7,3,96,44,0,16,3,7,81,81,37,100,100,0,100,87,100,100
kol086,Kolkata,The Lindsay,22.559209,88.353241,"8A & 8B, Lindsay St, opp. New Market, Fire Brigade Head Quarter, Esplanade, Dharmatala, Taltala, Kolkata, West Bengal 700087, India",9,8,5,92,37,0,15,2,6,94,90,62,100,100,0,100,100,100,100
kol087,Kolkata,Hotel Avenue Club,22.573503799999997,88.35885090000001,"95A, Chittaranjan Ave, opposite to Calcutta Medical College Hospital, Tiretti, Kolkata, West Bengal 700073, India",9,0,1,15,15,0,7,2,4,127,50,12,60,100,0,100,0,80,100
kol088,Kolkata,"Raajkutir, Kolkata - IHCL SeleQtions",22.5714529,88.4022372,"89C, Narkeldanga Main Rd, Kadapara, Phool Bagan, Kankurgachi, Kolkata, West Bengal 700054, India",4,1,0,2,3,0,4,0,5,19,24,0,8,30,0,80,12,100,90
kol089,Kolkata,The Elgin Fairlawn - Kolkata - Heritage Hotel (Since 1783),22.5583496,88.3526747,"13A, Sudder St, Fire Brigade Head Quarter, Esplanade, Dharmatala, Taltala, Kolkata, West Bengal 700016, India",6,8,5,91,39,0,15,2,6,90,90,62,100,100,0,100,100,100,100
kol090,Kolkata,Hotel Gallery 67,22.5893895,88.394588,"HUDCO MORE, 67, Bagmari Rd, near Ultadanga, Ghose Bagan, Kolkata, West Bengal 700054, India",7,9,4,11,18,4,4,1,5,39,76,50,44,100,80,100,100,100,100
kol091,Kolkata,MONOTEL,22.578020199999997,88.42766689999999,"2, Near Wipro Gate No 4, DM Block, Sector V, Bidhannagar, Kolkata, West Bengal 700091, India",6,0,1,20,8,0,5,1,4,14,51,12,80,80,0,100,0,80,98
kol092,Kolkata,Regenta Orkos Kolkata,22.5189517,88.39167909999999,"621, Prantik Pally Rd, Ravindra Pally, Kasba, Kolkata, West Bengal 700107, India",4,3,1,8,2,0,0,0,2,16,35,12,32,20,0,80,37,40,74
kol093,Kolkata,Soukyam Hotel,22.5062367,88.3676859,"32/11, Gariahat Rd S, near PNB (ATM, Dhakuria, Selimpur, Jodhpur Park, Kolkata, West Bengal 700031, India",12,0,2,10,0,1,1,1,5,15,34,25,40,0,20,100,0,100,87
kol094,Kolkata,Hotel O MB International,22.5417541,88.3678273,"195b, New Park St, Mullick Bazar, Beniapukur, Kolkata, West Bengal 700017, India",20,2,1,10,12,1,17,2,5,20,51,12,40,100,20,100,25,100,100
kol095,Kolkata,Sapphire Suites,22.5593082,88.35380459999999,"15, Lindsay St, New Market Area, Dharmatala, Taltala, Kolkata, West Bengal 700087, India",9,8,5,93,39,0,15,2,6,94,90,62,100,100,0,100,100,100,100
kol096,Kolkata,Hotel Classic International,22.5555679,88.356935,"1st Floor, 30, Rafi Ahmed Kidwai Rd, Esplanade, Taltala, Kolkata, West Bengal 700016, India",12,7,3,94,44,0,16,3,7,86,81,37,100,100,0,100,87,100,100
kol097,Kolkata,SilverKey Park Circus Near Birla Mandir,22.537998299999998,88.3722944,"24, Hotel Crescent Residency, Dr Biresh Guha St, Park Circus, Ballygunge, Kolkata, West Bengal 700017, India",15,2,1,12,9,1,14,1,5,8,51,12,48,90,20,100,25,100,98
kol098,Kolkata,Super Townhouse The Platinum,22.588931700000003,88.39954259999999,"Ba-169, 1st Ave Rd, BA Block, Sector 1, Bidhannagar, Kolkata, West Bengal 700064, India",7,4,4,17,16,6,4,1,5,40,71,50,68,100,100,100,50,100,100
kol099,Kolkata,Hotel Jayshree Inn,22.5659764,88.3579221,"38, Ganesh Chandra Ave, Chandni Chawk, Bowbazar, Kolkata, West Bengal 700013, India",11,2,3,34,14,1,12,3,6,108,69,37,100,100,20,100,25,100,100
kol100,Kolkata,Natraj Hotel,22.5869936,88.34111060000001,"Mali Panchghara, 5, Dobson Ln, Gulmohar Railway Quarters, Howrah, West Bengal 711101, India",9,0,0,8,1,0,5,1,1,72,27,0,32,10,0,100,0,20,100
kol101,Kolkata,Continental Guest House,22.5579055,88.3543013,"30A Mirza Ghalib Street, Entrance from, Sudder St, opposite Fire Brigade Head Office, Colootola, Esplanade, Dharmatala, Taltala, Kolkata, West Bengal 700016, India",8,8,5,91,38,0,15,3,7,91,90,62,100,100,0,100,100,100,100
kol102,Kolkata,Narendra Niketan,22.5710634,88.3712406,"35, Acharya Prafulla Chandra Rd, Sealdah, Baithakkhana, Kolkata, West Bengal 700009, India",11,2,2,9,4,2,8,1,4,80,44,25,36,40,40,100,25,80,100
kol103,Kolkata,Meena Guest House,22.5618435,88.35394339999999,"6a, SN Banerjee Road, near Society Cinema, New Market Area, Dharmatala, Taltala, Kolkata, West Bengal 700087, India",8,8,4,71,27,0,15,3,6,102,87,50,100,100,0,100,100,100,100
kol104,Kolkata,Hotel Saad,22.538996599999997,88.376735,"47A, 3/1, Tiljala Rd, Ballygunge, Kolkata, West Bengal 700046, India",12,1,0,2,0,1,8,1,4,13,24,0,8,0,20,100,12,80,79
kol105,Kolkata,Park Palace Hotel,22.5231727,88.36482649999999,"Singhi Villa, 49/2, Gariahat Rd, Dover Terrace, Ward Number 86, Kolkata, West Bengal 700019, India",20,2,1,35,3,0,8,2,8,21,52,12,100,30,0,100,25,100,100
kol106,Kolkata,Hotel Holiday Express,22.550982899999997,88.360492,"45, RIPON LANE, Elliot Rd, behind 85, beside GALIB BAR, Taltala, Kolkata, West Bengal 700016, India",12,6,2,66,31,0,15,3,7,76,76,25,100,100,0,100,75,100,100
kol107,Kolkata,Avenue Hotels,22.538130499999998,88.3584992,"6, Ballygunge Circular Rd, beside Tivoli Court, Rowland Row, Ballygunge, Kolkata, West Bengal 700019, India",19,3,1,28,13,2,18,2,7,23,65,12,100,100,40,100,37,100,100
