hotel_id,city,display_name,latitude,longitude,formatted_address,hospitals_count_1km,pharmacies_count_1km,shopping_count_1km,restaurants_count_1km,banks_count_1km,parks_count_1km,fuel_stations_count_2_5km,ev_charging_count_2_5km,entertainment_count_2_5km,transport_hubs_count_2_5km,walkability_score,shopping_score,restaurant_score,bank_score,green_space_score,hospital_score,pharmacy_score,entertainment_score,locality_score
hyd099,Hyderabad,"FabHotel Golden Hitech - Hotel in Madhapur, Hyderabad",17.4526123,78.3899204,"Plot no 469, Road No: 26, Swamy Ayyappa Society, Chanda Naik Nagar, Madhapur, Hyderabad, Telangana 500081, India",10,3,5,69,31,0,5,0,5,18,77,62,100,100,0,100,37,100,100
hyd100,Hyderabad,Hotel Yellow Bells,17.448311,78.36442219999999,"19/2, 1st Left, opp. Raymonds Show Room, opp. The Platina, Banjara Basthi, Anjaiah Nagar, Gachibowli, Hyderabad, Telangana 500032, India",6,3,6,31,18,0,6,0,8,7,81,75,100,100,0,100,37,100,100
hyd101,Hyderabad,Embassy Suites,17.433006,78.3255425,"Jayabheri - 4 seasons, Plot no 32, Gachibowli, Hyderabad, Telangana 500032, India",1,2,1,1,1,1,1,0,0,0,14,12,4,10,20,20,25,0,12
hyd102,Hyderabad,Hotel Akoya - Hitech City Hyderabad,17.4459476,78.38167969999999,"Street No. 2, Patrika Nagar, HITEC City, Hyderabad, Telangana 500081, India",13,7,4,78,40,1,7,0,10,12,84,50,100,100,20,100,87,100,100
hyd103,Hyderabad,"WELKIN HOTEL , SECUNDERABAD",17.4424031,78.48643249999999,"1-7-227 TO 234, Sarojini Devi Rd, near Paradise Circle, Sappu Bagh Apaprtment, Jogani, Ramgopalpet, Secunderabad, Hyderabad, Telangana 500003, India",13,4,4,32,18,0,14,0,3,48,77,50,100,100,0,100,50,60,100
hyd104,Hyderabad,"Treebo Arastu Grand, Hyderabad",17.390773199999998,78.4761365,"2nd Floor, 5-8-547 TO 552, Arastu Complex, Abids Road, Chirag Ali Lane, Abids, Hyderabad, Telangana 500001, India",19,0,1,11,16,0,22,0,11,50,46,12,44,100,0,100,0,100,100
hyd105,Hyderabad,"FabHotel Royal Residency II - Hotel in Lakdikapul, Hyderabad",17.402834,78.463036,"11-5-430, Red Hills Rd, Red Hills, Lakdikapul, Hyderabad, Telangana 500004, India",23,10,2,33,25,2,20,0,11,37,81,25,100,100,40,100,100,100,100
hyd106,Hyderabad,Hotel SM Deccan Park,17.2601689,78.3858547,"11, 3/4, Brindavan Colony, Shamshabad, Hyderabad, Telangana 501218, India",2,0,0,1,0,0,1,0,0,6,8,0,4,0,0,40,0,0,23
hyd107,Hyderabad,LA Hometel Hotel Hitech City Hyderabad,17.4470484,78.37995649999999,"survey 78, Plot 152/61, Street Number 4, opposite Medicover Hospitals Road, Patrika Nagar, Madhapur, Hyderabad, Telangana 500081, India",12,6,4,69,40,1,8,0,11,12,82,50,100,100,20,100,75,100,100
hyd108,Hyderabad,New Hotel Suhail,17.3865786,78.477308,"4-1-527, Street Number 5, behind G.P.O, Troop Bazaar, Abids, Hyderabad, Telangana 500001, India",19,0,1,12,16,0,18,1,7,52,47,12,48,100,0,100,0,100,100
hyd109,Hyderabad,Deccan Comforts Guest Houses,17.4075646,78.4698217,"5-9-19/14,15, Green Gates, Opp. Secretariat Old Gate, Lakdikapul lumbini park, Ambedkar Colony, Khairtabad, Hyderabad, Telangana 500004, India",17,3,3,25,22,0,18,0,10,37,71,37,100,100,0,100,37,100,100
hyd110,Hyderabad,Hotel Jaya International,17.3881339,78.47766829999999,"3/1&3, 2, Hanuman Tekdi Rd, Hanuman Tekdi, Abids, Hyderabad, Telangana 500001, India",19,0,1,12,16,0,20,0,7,56,47,12,48,100,0,100,0,100,100
hyd111,Hyderabad,Hotel Rainbow International,17.3998448,78.46298519999999,"11-5-388 to 392, opposite Niloufer Road, Red Hills, Redhills, Hyderabad, Telangana 500004, India",25,13,1,35,29,2,19,0,10,35,78,12,100,100,40,100,100,100,100
hyd112,Hyderabad,Hotel ik London residency,17.4207613,78.4570328,"6-3-656, Kapadia Ln, Sangeet Nagar, Somajiguda, Hyderabad, Telangana 500082, India",25,4,9,38,21,0,12,0,14,36,90,100,100,100,0,100,50,100,100
hyd113,Hyderabad,Zostel Hyderabad,17.4380919,78.392624,"1-95-2, 5, Phase, C9QR+7XW, 2, Durgam Cheruvu Rd, RBI Colony, Phase 2, Kavuri Hills, Madhapur, Hyderabad, Telangana 500033, India",13,10,6,96,34,1,8,0,7,18,93,75,100,100,20,100,100,100,100
hyd114,Hyderabad,iStay Hotels Jubilee Hills Hyderabad,17.4171962,78.41232649999999,"Plot No.B 47, Journalist Colony Road opp Kotak Mahindra Bank Road no-3 ,Film Nagar, MLA Colony, Jubilee Hills, Hyderabad, Telangana 500096, India",2,4,2,21,18,0,7,0,5,10,56,25,84,100,0,40,50,100,97
hyd115,Hyderabad,Hotel Watan Residency,17.3774446,78.4748233,"15-1-522/25, Watan Plaza, Mumbai Highway, JN Road, Ashok Market, Afzal Gunj, Hyderabad, Telangana 500012, India",14,0,0,6,5,2,17,1,3,44,32,0,24,50,40,100,0,60,100
hyd116,Hyderabad,Hotel O Lakdikapul Near Birla Mandir Formerly Birla Stay Inn,17.4048011,78.4670067,"No 6-1-57, Mount Nasir, beside Ravindra Bharati Auditorium, Apartment, Khairtabad, Hyderabad, Telangana 500004, India",21,9,3,31,26,1,21,0,9,37,84,37,100,100,20,100,100,100,100
hyd117,Hyderabad,"FabExpress Deccan Heritage - Hotel in Abids, Hyderabad",17.3878841,78.477599,"Abids Road, Hanuman Tekdi, Koti, Hyderabad, Telangana 500001, India",19,0,1,12,16,0,20,0,7,56,47,12,48,100,0,100,0,100,100
hyd118,Hyderabad,"FabHotel A&M - Hotel in Banjara Hills, Hyderabad",17.42237,78.429014,"8-2-293, BNR Colony, BN Reddy Colony, Banjara Hills, Hyderabad, Telangana 500034, India",12,3,0,15,8,0,9,0,8,25,51,0,60,80,0,100,37,100,100
hyd119,Hyderabad,hotel milap residency,17.432223200000003,78.4469965,"8-3-945, 2nd floor, metro pillar no, Ahmed Commercial Complex, A1073, opp. Rs brothers, Nagarjuna Nagar colony, Ameerpet, Hyderabad, Telangana 500016, India",39,4,11,41,30,4,12,0,11,42,90,100,100,100,80,100,50,100,100
hyd120,Hyderabad,Hotel Ranjit Residency,17.435029099999998,78.5057507,"Opp Railway Reservation Complex, Plateform no.1 (GATE NO.1 NORTH EXIT, Pillar no. C1161, St.John's Road, Secunderabad Railway Station Rd, next to Metro Station Secunderabad East, Railway Colony, Chilakalguda, Secunderabad, Telangana 500025, India",11,1,2,46,9,2,15,0,6,54,62,25,100,90,40,100,12,100,100
hyd121,Hyderabad,Treebo Premium Seven Lake View,17.4291364,78.48741629999999,"5-4-187/5 15 To 17, PV Narasimha Rao Marg, Karbala Maidan, Rani Gunj, Secunderabad, Hyderabad, Telangana 500003, India",6,0,0,3,4,0,14,0,5,48,28,0,12,40,0,100,0,100,100
hyd122,Hyderabad,"Treebo Address Inn, Banjara Hills",17.4089211,78.4480343,"Door No.13, 8-2-676/1, C/A, Rd Number 13, opp. Cafe Graffiti, Sri Ram Nagar Colony, Banjara Hills, Hyderabad, Telangana 500034, India",14,0,3,30,10,2,15,0,13,26,64,37,100,100,40,100,0,100,100
hyd123,Hyderabad,Hotel Lotus Grand,17.4327511,78.4464643,"H.No: 8, Pillar No: 1071, 3-945/A/6/1, Ameerpet Rd, Nagarjuna Nagar colony, Yella Reddy Guda, Hyderabad, Telangana 500016, India",46,6,11,45,31,4,12,0,11,44,95,100,100,100,80,100,75,100,100
hyd124,Hyderabad,Townhouse Raniganj formerly Devi Residency,17.4347402,78.4910998,"4-2-263, Old Bhoiguda, Rani Gunj, Hyderabad, Secunderabad, Telangana 500003, India",14,1,3,25,15,0,13,0,5,48,66,37,100,100,0,100,12,100,100
hyd125,Hyderabad,Hotel Park Heights,17.4220511,78.4376596,"8-2-326, A/2, Banjara Hills Rd Number 3, Green Valley, Banjara Hills, Hyderabad, Telangana 500034, India",13,3,2,18,15,1,11,0,12,25,63,25,72,100,20,100,37,100,100
hyd126,Hyderabad,Vrindavan Comfort Inn,17.4235935,78.4572755,"Shankar Rd, Sangeet Nagar, Somajiguda, Hyderabad, Telangana 500082, India",27,4,10,32,19,0,13,0,14,42,90,100,100,100,0,100,50,100,100
hyd127,Hyderabad,Hotel Grand Himayat,17.401536699999998,78.4857167,"Hotel Grand Himayat Plot No. 3-6-552 to 558 &558/1, MPM Millenium Wajhuddin Estate, opp. Minerva, Himayatnagar, Hyderabad, Telangana 500029, India",36,8,11,28,29,2,19,0,15,59,100,100,100,100,40,100,100,100,100
hyd128,Hyderabad,RESTEL STUDIO FLATS,17.4503676,78.3995807,"1-65/43/119 &120, Kakateeya Hills Rd 9, Cyber Hills Colony, SOCIETY, Madhapur, Hyderabad, Telangana 500081, India",4,0,7,35,4,1,5,0,6,15,63,87,100,40,20,80,0,100,100
hyd129,Hyderabad,Aditya Park Sarovar Portico Hyderabad,17.436534400000003,78.4463717,"Aditya Trade Center, Satyam Theatre Rd, opp. Aster Prime Hospital, Kumar Basti, Ameerpet, Hyderabad, Telangana 500038, India",53,11,11,53,49,5,13,0,11,44,100,100,100,100,100,100,100,100,100
hyd130,Hyderabad,Oak By Signature Group,17.260515299999998,78.39169749999999,"New International airport road, 10-231, Shamshabad Rd, opposite Rajiv Gandhi bus stand, Shamshabad, Hyderabad, Telangana 501218, India",3,0,0,1,0,0,1,0,0,6,12,0,4,0,0,60,0,0,25
hyd131,Hyderabad,OYO Athithi Inn Near Hyderabad Central,17.4353928,78.4504868,"7159, 9/A/3, Dharam Karan Rd, Divyashakti Appartments, Ameerpet, Hyderabad, Telangana 500016, India",43,5,13,48,28,1,13,0,9,43,92,100,100,100,20,100,62,100,100
hyd132,Hyderabad,Hotel Imperial Classic,17.4047697,78.4959986,"RTC Cross Road, 1-8-525, Chikkadpalli Rd, beside Airtel Showroom, Jawahar Nagar, Chikkadpally, New Nallakunta, Hyderabad, Telangana 500020, India",14,5,11,26,35,3,11,0,10,33,92,100,100,100,60,100,62,100,100
hyd133,Hyderabad,Hotel N,17.459912799999998,78.3846769,"1-92/1/24/2/2, Plot no- 2 & 3, Bhuvaneswari Society, HITEC City, Khanammet, Hyderabad, Telangana 500081, India",3,0,2,11,1,0,4,0,6,15,28,25,44,10,0,60,0,100,89
hyd134,Hyderabad,Anmol Continental,17.4075763,78.470278,"5-9-20/A, Saifabad, Khairtabad, Hyderabad, Telangana 500081, India",15,3,3,26,21,0,20,0,10,37,71,37,100,100,0,100,37,100,100
hyd135,Hyderabad,Hotel Asrani International,17.440146,78.48794250000002,"1 - 7, 179, Mahatma Gandhi Rd, Bhaskar Residency, Nallagutta, Ramgopalpet, Secunderabad, Hyderabad, Telangana 500003, India",16,4,4,28,17,0,14,0,3,48,77,50,100,100,0,100,50,60,100
hyd136,Hyderabad,Treebo Pride Inn Botanica,17.450673899999998,78.3638429,"Anjaiah Nagar, Gachibowli, Hyderabad, Telangana 500081, India",4,1,6,17,7,0,5,0,8,7,61,75,68,70,0,80,12,100,91
hyd137,Hyderabad,Hotel Silver Clé,17.4400713,78.3871604,"Plot 6 & 8 Vittal Rao Nagar Gafoor Nagar, Vittal Rao Nagar, Madhapur, Hyderabad, Gafoornagar, Telangana 500081, India",14,11,7,104,44,0,8,0,7,15,96,87,100,100,0,100,100,100,100
hyd138,Hyderabad,The Balcony Hotel,17.4545097,78.38787769999999,"Plot No-27, D.No: 2-56/D/27, Ayyappa Society, Siddhi Vinayak Nagar, Madhapur, Hyderabad, Telangana 500081, India",7,2,4,48,18,0,5,0,5,18,72,50,100,100,0,100,25,100,100
hyd139,Hyderabad,Hotel Maya Deluxe,17.4335418,78.4891212,"61/A, Mahatma Gandhi Rd, opposite Punjab National Bank, Pan Bazar, Old Gudi, Old Bhoiguda, Rani Gunj, Secunderabad, Telangana 500003, India",12,0,3,17,7,0,13,0,4,48,53,37,68,70,0,100,0,80,100
hyd140,Hyderabad,Westside Hotel Hyderabad,17.4463859,78.381293,"Street 3,, Plot Number 95, Patrika Nagar Rd Number 3, HUDA Techno Enclave, HITEC City, Hyderabad, Telangana 500081, India",13,7,4,77,41,1,7,0,10,12,84,50,100,100,20,100,87,100,100
hyd141,Hyderabad,"FabHotel Hill View HYD - Hotel in Begumpet, Hyderabad",17.4411731,78.47655189999999,"Patigadda, Begumpet, Hyderabad, Telangana 500003, India",10,4,1,16,13,2,11,0,2,34,60,12,64,100,40,100,50,40,100
hyd142,Hyderabad,FabHotel Arastu Plaza,17.391457,78.4653854,"11-2-9, Dargah Yousufain Rd, Nampally Market, Bazar Ghat, Nampally, Hyderabad, Telangana 500001, India",18,8,2,12,15,1,18,0,8,37,70,25,48,100,20,100,100,100,100
hyd143,Hyderabad,"FabExpress Broholic Suites - Hotel Near JNTU, Hyderabad",17.498649,78.41200599999999,"Plot No 38&39, 2-22105/BC, 2, Pipe Line Road, Vijaya Nagar Colony, Kukatpally, Hyderabad, Telangana 500072, India",10,3,11,17,6,2,7,0,6,15,75,100,68,60,40,100,37,100,100
hyd144,Hyderabad,Hotel O Jv Colony Near Gachibowli,17.4447152,78.3591324,"2-30, jv/2, beside Kendriya Vihar Phase 2, JV Colony, Rajiv gandhi Nagar, Gachibowli, Hyderabad, Telangana 500032, India",4,3,7,43,27,0,4,0,7,4,80,87,100,100,0,80,37,100,95
hyd145,Hyderabad,Bloom Hotel - Gachibowli,17.4401741,78.3619741,"SY No. 6/1, Quiet Lands Gachibowli, B2, Old Mumbai Hwy, Rajiv gandhi Nagar, Gachibowli, Serilingampalle (M), Hyderabad, Telangana 500032, India",3,4,6,45,26,0,3,0,7,7,75,75,100,100,0,60,50,100,98
hyd146,Hyderabad,Hotel Sitara Paradise - Ameerpet,17.431779799999997,78.4486264,"6-3-788/34, NH 65, opposite Lane Of Chandana Brothers, Punjagutta Officers Colony, Ameerpet, Hyderabad, Telangana 500016, India",35,3,11,42,24,2,13,0,10,43,87,100,100,100,40,100,37,100,100
hyd147,Hyderabad,"Hotel Ceasta, Beside US Consulate, Gachibowli",17.426240699999997,78.3298216,"Sai Tulsi Enclave, Plot No-6, beside US Consulate Road, Vattinagulapally, Nanakramguda, Hyderabad, Telangana 500075, India",1,2,1,1,2,0,1,0,0,0,15,12,4,20,0,20,25,0,10
hyd148,Hyderabad,"Hotel Greenpark, Hyderabad",17.4361301,78.45380829999999,"Begumpet Rd, Leelanagar, Begumpet, Hyderabad, Telangana 500016, India",35,3,10,40,24,1,11,0,9,43,87,100,100,100,20,100,37,100,100
hyd149,Hyderabad,Zibe Hyderabad by GRT Hotels,17.4959113,78.3986606,"sri sai krishna apartments, 03, Bhagya Nagar Colony Rd, Hmt Sathavahana Nagar, Kukatpally, Hyderabad, Telangana 500072, India",53,6,19,52,40,3,5,0,6,14,95,100,100,100,60,100,75,100,100
hyd150,Hyderabad,Treebo The Living Tree Khairatabad,17.410492899999998,78.4604683,"6-2-935/1, metro station khaiaratabad, Kammari Krishna St, near khairatabad, Khairtabad, Hyderabad, Telangana 500004, India",20,4,3,24,18,0,19,0,12,37,73,37,96,100,0,100,50,100,100
