hotel_id,city,display_name,latitude,longitude,formatted_address,hospitals_count_1km,pharmacies_count_1km,shopping_count_1km,restaurants_count_1km,banks_count_1km,parks_count_1km,fuel_stations_count_2_5km,ev_charging_count_2_5km,entertainment_count_2_5km,transport_hubs_count_2_5km,walkability_score,shopping_score,restaurant_score,bank_score,green_space_score,hospital_score,pharmacy_score,entertainment_score,locality_score
jai102,Jaipur,Hotel Arco Palace Jaipur,26.922864399999998,75.79926429999999,"Walking, Bus Stand, A-52, 53, Station Rd, Opposite Metro Station, Vivek Nagar, Kanti Nagar, Sindhi Camp, Jaipur, Rajasthan 302006, India",19,15,4,65,28,1,13,0,3,26,87,50,100,100,20,100,100,60,100
jai103,Jaipur,Hotel Kalyan,26.9161599,75.7958726,"Hathroi Fort, Ajmer Rd, Hathroi, Jaipur, Rajasthan 302001, India",17,7,4,68,15,1,15,0,3,28,84,50,100,100,20,100,87,60,100
jai104,Jaipur,Hotel Golden Heritage,26.923371,75.7919094,"A3,H2, Sunder Path, behind Crystal Mall, Bani Park, Jaipur, Rajasthan 302006, India",17,12,3,70,21,1,13,0,3,26,84,37,100,100,20,100,100,60,100
jai105,Jaipur,Anantara Jewel Bagh Jaipur Hotel,26.7368818,75.86787679999999,"Tonk Rd, Bilwa, Sitapura, Jaipur, Manpur Nagalya, Rajasthan 302022, India",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
jai106,Jaipur,Dileep Kothi - A Royal Boutique Luxury Suites Jaipur,26.9136129,75.7959654,"89, Dhuleshwar Garden, Sardar Patel Marg, Panch Batti, C Scheme, Jaipur, Rajasthan 302001, India",16,5,3,53,15,1,15,0,3,29,76,37,100,100,20,100,62,60,100
jai107,Jaipur,"Taj Devi Ratn Resort & Spa, Jaipur",26.9168332,75.8806525,"Ballupura Farms, No. 8 & 9, Agra Road, Jamdoli, Balloopura, Jaipur, Rajasthan 302031, India",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jai108,Jaipur,Hyatt Regency Jaipur Mansarovar,26.830786699999997,75.7540118,"Iskcon Rd, Mansarovar, Jaipur, Rajasthan 302020, India",1,0,0,0,0,0,1,0,2,0,4,0,0,0,0,20,0,40,9
jai109,Jaipur,Royal Heritage Haveli Jaipur,26.9252792,75.7457239,"Plot No. 116 & 117, Near Khatipura Tiraya, Khatipura, Jaipur, Rajasthan 302012, India",13,0,1,2,1,0,2,0,1,2,26,12,8,10,0,100,0,20,26
jai110,Jaipur,Hyatt Place Jaipur Malviya Nagar,26.8566108,75.82426559999999,"Apex Cir, Jhalana Gram, Malviya Nagar, Jaipur, Rajasthan 302017, India",7,0,1,1,2,0,6,0,2,3,26,12,4,20,0,100,0,40,39
jai111,Jaipur,"Sarovar Premiere, Jaipur",26.881124099999997,75.79793219999999,"Sarovar Premiere, Sahakar Marg, Tonk Road, Lalkothi, Jaipur, Rajasthan 302015, India",16,0,0,5,2,0,7,0,0,5,27,0,20,20,0,100,0,0,42
jai112,Jaipur,Fairfield by Marriott Jaipur,26.92267,75.794173,"A, 28/C/3, Sawai Jai Singh Hwy, Kanti Nagar, Bani Park, Jaipur, Rajasthan 302006, India",16,12,4,72,24,1,14,0,3,28,87,50,100,100,20,100,100,60,100
jai113,Jaipur,The Vijayran Palace by Royal Quest Resorts,27.0860317,75.888168,"THE VIJAYRAN PALACE, NH-8, KACHERA WALA, Kukas, Jaipur, Rajasthan 303805, India",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jai114,Jaipur,Holiday Inn Express & Suites Jaipur Gopalpura by IHG,26.879284400000003,75.7686097,"Plot Number 21-22-23-37-38, Karoli Bagh, Shanthi Nagar, Gurjar Ki Thadi, Jaipur, Rajasthan 302019, India",12,0,0,1,1,0,6,0,0,12,22,0,4,10,0,100,0,0,57
jai115,Jaipur,UMAID FARM RESORT-A LEGACY VINTAGE STAY IN JAIPUR,27.061794,75.7496261,"C/O Geetanjali Farm Khasra No. 502 Near Rajawas Bus Stand Rajawas, Sikar Rd, Jaipur, Nangal Siras, Rajasthan 302013, India",1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,20,0,0,3
jai116,Jaipur,The Palace By Park Jewels Hotels And Resorts,26.859703000000003,75.6552141,"Ajmer-Jaipur Expy, Narsinghpura, Jaipur, Ramchandpura, Rajasthan 302026, India",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jai117,Jaipur,"The Fern Habitat, Jaipur",26.899358199999998,75.76853849999999,"Shyam Nagar, Ajmer Road, Sodala Jaipur 302 019, Sodala, Jaipur, Rajasthan 302019, India",14,1,0,2,0,0,14,0,2,16,24,0,8,0,0,100,12,40,92
jai118,Jaipur,"Chokhi Dhani, Jaipur",26.767465700000002,75.8361692,"12 Miles Tonk Road Via, Chokhi Dhani, Sitapura, Vatika, Jaipur, Rajasthan 303905, India",4,0,0,1,0,0,1,0,0,0,16,0,4,0,0,80,0,0,9
jai119,Jaipur,Heiwa Heaven - Luxury Destination Wedding Resort,26.930369799999998,75.88245020000001,"Jamdoli Chauraha To Jaisinghpura Khor Road, Agra Rd, near Keshav Vidyapeeth, Jaipur, Rajasthan 302027, India",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jai120,Jaipur,Sarovar Portico Jaipur,26.902549800000003,75.7524467,"Plot Number 90, Prince road Off Queens Road, Bhan Nagar, B, Vaishali Nagar, Jaipur, Rajasthan 302021, India",15,0,0,4,4,0,5,0,2,8,29,0,16,40,0,100,0,40,54
jai121,Jaipur,"The Fern Residency, Jaipur",26.9050585,75.8386924,"A-13, Govind Marg, near पिंक स्क्वायर मॉल, Janata Colony, Jaipur, Rajasthan 302004, India",12,0,1,5,0,0,6,0,1,4,27,12,20,0,0,100,0,20,42
jai122,Jaipur,Diggi Palace – A Heritage Hotel,26.9099024,75.8124713,"Diggi House , Shivaji Marg, Sawai Ram Singh Rd, Panch Batti, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302004, India",15,1,2,30,13,2,14,0,3,22,63,25,100,100,40,100,12,60,100
jai123,Jaipur,NEST JAIPUR LUXURY HOTELS AND RESORTS,26.8384654,75.6177454,"Near Bagru Toll Plaza, Bagru khurd, Ajmer Road, Jaipur, Bagru Khurd, Rajasthan 302042, India",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jai124,Jaipur,"Sheesh Mahal at ITC Rajputana, Jaipur",26.919009499999998,75.791833,"Palace Road, Gopalbari, Jaipur, Rajasthan 302006, India",16,11,4,72,22,1,16,0,3,25,87,50,100,100,20,100,100,60,100
jai125,Jaipur,"Brij Nest, Jaipur | An All Suite Boutique Hotel",26.8460091,75.8022573,"Jawahar Lal Nehru Marg, opposite to Fortis Hospital, Lal Bahadur Nagar, Chandrakala Colony, Mata colony, Jaipur, Rajasthan 302017, India",15,0,3,2,5,0,9,0,0,2,38,37,8,50,0,100,0,0,45
jai126,Jaipur,Hotel De Nada-A Luxury Stay,26.847383999999998,75.80851009999999,"9/C, Girdhar Marg, near Fortis Hospital, Siddharth Nagar, Sector 9, Malviya Nagar, Jaipur, Rajasthan 302017, India",8,0,5,4,2,0,7,0,0,2,41,62,16,20,0,100,0,0,48
jai127,Jaipur,Suryaa Villa - A Boutique Heritage Hotel,26.9007394,75.8214239,"C, Peelwa Garden, ANAND PURI, 2, Moti Doongri Rd, Anand Puri, Bees Dukan, Adarsh Nagar, Jaipur, Rajasthan 302004, India",50,0,0,5,1,0,10,0,2,4,25,0,20,10,0,100,0,40,51
jai128,Jaipur,Club-Mahindra-Resort-Jaipur-Rajasthan,26.9444584,75.83914639999999,"Golimar-Garden, Plot-no.1, Amer Rd, near Ramgarh-Mod, Kagdiwara, Brahampuri, Jaipur, Rajasthan 302002, India",6,0,0,11,1,0,4,0,0,0,30,0,44,10,0,100,0,0,26
jai129,Jaipur,"The Fern An Ecotel Hotel, Jaipur",26.843577999999997,75.794125,"Airport Plaza, Plot No. 3, Tonk Rd, Chandrakala Colony, Durgapura, Jaipur, Rajasthan 302018, India",8,0,2,1,3,0,7,0,2,2,31,25,4,30,0,100,0,40,42
jai130,Jaipur,WelcomHeritage Traditional Haveli,26.9268128,75.790359,"AC-4-C, Gayatri Marg, Sawai Jai Singh Hwy, Bani Park, Jaipur, Rajasthan 302016, India",19,8,2,50,16,0,10,0,3,27,81,25,100,100,0,100,100,60,100
jai131,Jaipur,Regenta Place Jaipur,26.928099399999997,75.71826829999999,"133, Sirsi Rd, opp. Alankar PG College, Mahadev Nagar, Kanakpura, Jaipur, Rajasthan 302034, India",5,0,0,0,0,0,1,0,0,3,20,0,0,0,0,100,0,0,19
jai132,Jaipur,"Sapphire World Hotel | Hotel in Mansarovar, Jaipur",26.878463,75.7454216,"B, plot no 62/ 63 , pillar no 7, Uday nagar, 19, Ganesh Nagar-B, Mohan Nagar, Mohru Nagar, Mansarovar, Jaipur, Rajasthan 302020, India",12,0,0,0,2,0,4,0,1,6,23,0,0,20,0,100,0,20,38
jai133,Jaipur,HOTEL OM PALACE,26.923409799999998,75.78853409999999,"Hotel om palace A-14 sain colony opp railway station small line, Gopalbari, Jaipur, Rajasthan 302006, India",13,8,2,50,14,1,15,0,3,28,81,25,100,100,20,100,100,60,100
jai134,Jaipur,Hotel Mahadev Villa,26.9265118,75.8007877,"Trimurti Apna Angan, Bhrigu Marg, Banipark, Part II, Sindhi Camp, Jaipur, Rajasthan 302016, India",15,15,2,36,21,1,11,0,2,22,81,25,100,100,20,100,100,40,100
jai135,Jaipur,Hotel Classic Inn Jaipur,26.9222543,75.79107800000001,"Plot No 96, Kabir Marg, near Railway Station, Barodia Scheme, Bani Park, Jaipur, Rajasthan 302006, India",15,12,3,69,23,1,15,0,3,26,84,37,100,100,20,100,100,60,100
jai136,Jaipur,Khandela Haveli - a Boutique Heritage Hotel,26.932080199999998,75.7888253,"D 219 A, Bhaskar Marg, Sindhi Colony, Bani Park, Jaipur, Rajasthan 302016, India",31,5,0,19,11,0,10,0,2,24,62,0,76,100,0,100,62,40,100
jai137,Jaipur,Atithi Guest House,26.920243499999998,75.79756119999999,"No 1, Park House Scheme, opposite All India Radio, Sindhi Camp, Jaipur, Rajasthan 302001, India",18,11,4,74,24,1,14,0,3,27,87,50,100,100,20,100,100,60,100
jai138,Jaipur,Satkar Hotel near railway station,26.923683999999998,75.790539,"187, 187, near Railway Station, Barodia Scheme, Bani Park, Jaipur, Rajasthan 302006, India",17,10,2,60,18,1,13,0,3,26,81,25,100,100,20,100,100,60,100
jai139,Jaipur,Broadway Inn,26.9060535,75.84326779999999,"Near, Transport Nagar Flyover, opposite Sethi Colony, Sethi Colony, Jaipur, Rajasthan 302003, India",6,0,1,5,0,0,6,0,1,4,27,12,20,0,0,100,0,20,42
jai140,Jaipur,Townhouse Vaishali Nagar Jaipur Formerly Pentagon Boutique Hotel,26.9161349,75.74344719999999,"2nd,3rd&4th floor, Shivraj Niketan, Plot no 74, Gautam Marg, Gom Defence Colony, Vaishali Nagar, Jaipur, Rajasthan 302021, India",16,1,6,10,11,0,3,0,2,2,64,75,40,100,0,100,12,40,60
jai141,Jaipur,Hotel Ratangarh Palace,26.915763799999997,75.7959209,"Plot number 56, Hathroi Fort, Harikishan Somani Marg, near Banipark, Gopalbari, Jaipur, Rajasthan 302001, India",18,7,4,67,15,1,15,0,3,29,84,50,100,100,20,100,87,60,100
jai142,Jaipur,Hotel Pink Palace - A Boutique Heritage Hotel,26.9214092,75.8010353,"Aghwani House, A-1, Vanasthali Marg, opp. Central Bus Stand, Ram Nagar Colony, Shri Ram Colony, Sindhi Camp, Jaipur, Rajasthan 302001, India",21,11,3,45,27,1,13,0,3,27,84,37,100,100,20,100,100,60,100
jai143,Jaipur,Zostel Jaipur,26.929339,75.8281983,"First Floor, ICICI Bank Building, 85-A, Rajamal Ka Talab Rd, opposite Tourist Police Station, Chandi Ki Taksal, Pink City, Jaipur, Rajasthan 302002, India",16,0,0,28,4,1,6,0,1,6,46,0,100,40,20,100,0,20,68
jai144,Jaipur,Backpackers Villa Jaipur,26.920088,75.8049128,"602, 7c, Gopinath Marg, Jalupura, Jaipur, Rajasthan 302001, India",21,11,3,53,26,2,12,0,3,27,84,37,100,100,40,100,100,60,100
jai145,Jaipur,Hotel Raas Palace,26.917941799999998,75.79179130000001,"10 Fateh Singh Market Opp ITC Rajputana Sheraton, Station Rd, Gopalbari, Jaipur, Rajasthan 302006, India",17,11,4,70,18,1,16,0,3,27,87,50,100,100,20,100,100,60,100
jai146,Jaipur,Hotel Life Inn.,26.936427499999997,75.79115709999999,"Plot No. 5, Jhotwara Rd, opposite Chamatkareshwar Mandir, near Space Cinema, Sindhi Colony, Bani Park, Jaipur, Rajasthan 302016, India",25,1,2,5,7,3,7,0,2,23,43,25,20,70,60,100,12,40,100
jai147,Jaipur,Hotel Goyal Palace,26.939505099999998,75.79617329999999,"Subash Nagar , Opposite Krishna Kripa Complex, Subash Nagar Shopping Centre, Subhash Nagar Rd, Subash Nagar, Shastri Nagar, Jaipur, Rajasthan 302016, India",26,0,0,2,1,3,6,0,2,23,23,0,8,10,60,100,0,40,100
jai148,Jaipur,"FabHotel The White Moon - Hotel in Shyam Nagar, Jaipur",26.896721,75.768041,"12, KIRTI NAGAR, Shyam Nagar, Jaipur, Rajasthan 302019, India",12,1,2,2,0,0,13,0,1,15,30,25,8,0,0,100,12,20,90
jai149,Jaipur,Hotel The Rajmani,26.8516889,75.805347,"B18, Park Avenue Road, Jawahar Lal Nehru Marg, D-Block, Malviya Nagar, Jaipur, Rajasthan 302017, India",14,0,4,5,6,0,8,0,0,5,45,50,20,60,0,100,0,0,59
jai150,Jaipur,Hotel Dodas Palace,26.8951055,75.8267144,"Lane No. 2, Gali Number 2, Raja Park, Jaipur, Rajasthan 302004, India",45,0,0,2,0,1,7,0,1,4,21,0,8,0,20,100,0,20,40
