hotel_id,city,display_name,latitude,longitude,formatted_address,hospitals_count_1km,pharmacies_count_1km,shopping_count_1km,restaurants_count_1km,banks_count_1km,parks_count_1km,fuel_stations_count_2_5km,ev_charging_count_2_5km,entertainment_count_2_5km,transport_hubs_count_2_5km,walkability_score,shopping_score,restaurant_score,bank_score,green_space_score,hospital_score,pharmacy_score,entertainment_score,locality_score
pun102,Pune,Living Waters,18.5442492,73.9023182,"Vijay Villa, 212, Nilanjali Society, Kalyani Nagar, Pune, Maharashtra 411006, India",2,0,5,49,12,1,2,0,0,16,58,62,100,100,20,40,0,0,100
pun103,Pune,Samrudh Lodge,18.527224999999998,73.873144,"Near Railway Station, GVGF+V7R, BJ Medical Road, Agarkar Nagar, Pune, Maharashtra 411001, India",30,1,2,24,11,1,4,0,6,77,62,25,96,100,20,100,12,100,100
pun104,Pune,S.G. LADIES HOSTEL,18.5260836,73.8505211,"4th Floor, Shivalaya Apartment, Jangali Maharaj Rd, above Hotel Panchali, Shivajinagar, Pune, Maharashtra 411005, India",34,0,1,42,21,3,2,2,5,96,58,12,100,100,60,100,0,100,100
pun105,Pune,Hotel anvisha executive,18.420913499999997,73.8584758,"Bhilarewadi, Pune, Maharashtra 411046, India",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pun106,Pune,Hotel Parag,18.5153106,73.8666989,"327/A, Laxmi Rd, New Nana Peth, Ganesh Peth, Pune, Maharashtra 411002, India",39,0,3,7,13,3,4,0,6,93,49,37,28,100,60,100,0,100,100
pun107,Pune,"Magnus Square, Viman Nagar",18.5645893,73.907693,"New Airport Rd, behind Cafe Peter Donuts, Opposite Symbiosis Intl School, Sakore Nagar, Viman Nagar, Pune, Maharashtra 411014, India",9,1,1,7,6,0,1,1,0,10,40,12,28,60,0,100,12,0,54
pun108,Pune,Hotel Rajmandir,18.5228417,73.8692391,"433/7/1, Somwar Peth, Behind Zilla Parishad Pune Maharashtra IN 411001, 433, 1, Somwar Peth, Pune, Maharashtra 411001, India",33,0,2,20,12,2,4,0,6,85,57,25,80,100,40,100,0,100,100
pun109,Pune,Housemate Hotels & Restaurant,18.5654075,73.9445731,"Housemate hotel and restaurant, Prince Tower, Samrat Ashok Rd, next to Chandan Marble, Adjucent to Indian oil petrol pump, Tulaja Bhawani Nagar, Kharadi, Pune, Maharashtra 411014, India",6,0,2,7,2,0,2,0,0,1,34,25,28,20,0,100,0,0,28
pun110,Pune,"Hotel Magnus Fortune House, Magarpatta",18.5127836,73.9326234,"Fortune house, near Kalyan Jewelers, Magarpatta, Hadapsar, Pune, Maharashtra 411028, India",10,1,1,8,3,1,3,0,0,3,36,12,32,30,20,100,12,0,38
pun111,Pune,Popular Hotel Pune best budget lodging,18.472875,73.821283,"s no, Parinay Complex, 33, Sinhgad Rd, Manik Baug, Anand Nagar, Pune, Maharashtra 411051, India",15,3,2,16,16,1,3,0,1,1,61,25,64,100,20,100,37,20,51
pun112,Pune,Agarwal Guest House,18.5269163,73.875068,"3, Wilson Garden, Opposite Railway Station Near, Pune Station Pune Station, GVGG+P2J, Agarkar Nagar, Pune, Maharashtra 411001, India",30,2,1,29,8,2,5,0,6,69,60,12,100,80,40,100,25,100,100
pun113,Pune,Hotel Shivkrupa,18.5310955,73.8756677,"Railway Station, 27, Sasoon Rd, opp. Jehangir Hospital, near Pune, Sangamvadi, Pune, Maharashtra 411001, India",24,2,1,22,9,0,4,0,6,58,59,12,88,90,0,100,25,100,100
pun114,Pune,"LP Regency, Pune",18.4649677,73.9118124,"Sr. No 17, FW76+XPR, 18, NIBM Rd, Mohammed Wadi, Pune, Maharashtra 411060, India",1,0,0,3,1,0,2,0,0,0,7,0,12,10,0,20,0,0,8
pun115,Pune,"Galaxy Executive Lodging ,Best Lodging in Pune",18.4541425,73.8207154,"Raj Paradise ,S.No 48/56 , Westerly Bypass Road, @K K Public School, 41, above Bank of Maharashtra, Narhe, Pune, Maharashtra 411041, India",5,1,4,8,4,0,2,0,1,1,47,50,32,40,0,100,12,20,41
pun116,Pune,"FabHotel Royal Inn NS - Hotel in Taluka, Pune",18.5550033,73.7471801,"Sr. No. 246/247 Plot No:05 Patil Nagar, Taluka, ठकसेन नगर, Sus, Pune, Maharashtra 411021, India",1,0,0,1,0,0,3,0,0,0,4,0,4,0,0,20,0,0,8
pun117,Pune,"FabHotel Royce Studio Apartments - Hotel in Viman Nagar, Pune",18.562652999999997,73.929388,"CTS No.3174, Shree Building, Nagar Rd, behind Mahanagar Company, opposite Bank, Sai Nagari, Mathura Nagar, Wadgaon Sheri, Chandannagar, Pune, Maharashtra 411014, India",8,3,1,6,4,0,2,0,1,4,41,12,24,40,0,100,37,20,40
pun118,Pune,"Magnus Riverside, Kalyani Nagar",18.543917999999998,73.90371429999999,"SKY ONE TOWER, Lane No. 7, opp. Manikchand, Kalyani Nagar, Pune, Maharashtra 411006, India",1,0,4,46,12,1,2,0,0,16,51,50,100,100,20,20,0,0,96
pun119,Pune,Executive Hotel Pearl Inn,18.550452399999998,73.9115909,"Lane no 3, SK properties, 12/1, opp. Trump Towers, Adarsh Nagar, Kalyani Nagar, Pune, Maharashtra 411014, India",6,0,3,12,8,1,0,0,1,7,50,37,48,80,20,100,0,20,58
pun120,Pune,Hotel Rajdeep,18.500971,73.8571475,"1001, Shukrawar Peth, Swargate Road from, to, near Natraj Hotel, Saras Baug, Swargate, Pune, Maharashtra 411002, India",38,0,1,14,12,6,3,1,3,61,49,12,56,100,100,100,0,60,100
pun121,Pune,Hotel Radhika,18.5154714,73.86664549999999,"564, Laxmi Rd, near Chacha Halwai Building, New Nana Peth, Ganesh Peth, Pune, Maharashtra 411002, India",40,0,3,7,13,3,4,0,6,97,49,37,28,100,60,100,0,100,100
pun122,Pune,"FabHotel Gargi Deluxe - Hotel in Shivaji Nagar, Pune",18.5036278,73.8505211,"2163, near Neelayam Theatre, B Block, Sadashiv Peth, Pune, Maharashtra 411030, India",45,2,1,44,24,7,4,2,3,72,63,12,100,100,100,100,25,60,100
pun123,Pune,Hotel Ritz,18.5234833,73.8765892,"6 Connaught Road, Sadhu Vaswani Chowk, opp. GPO, opp. Sadhu Vaswani Road, mission, Agarkar Nagar, Pune, Maharashtra 411001, India",26,1,1,34,4,2,6,0,6,67,51,12,100,40,40,100,12,100,100
pun124,Pune,FabHotel Royal Palace Inn,18.5170095,73.8655799,"CTS No 599, Hotel Royal Palace, Plot No. B2, Anutej Symphony Society, Rasta Peth, Pune, Maharashtra 411011, India",44,0,3,8,15,3,5,0,7,100,50,37,32,100,60,100,0,100,100
pun125,Pune,Hotel silver oak,18.5669048,73.87825,"Arno 112plot no 13& 14, near Joshi wadewala, Shanti Nagar, Yerawada, Pune, Maharashtra 411006, India",7,0,0,2,1,2,4,0,0,2,23,0,8,10,40,100,0,0,28
pun126,Pune,"FabHotel Paradise Inn - Hotel in Bavdhan, Pune",18.504020000000004,73.76392,"Sr. No. 63 Tal. Mulshi, 1A, Lane 2/C, Bavdhan, Pune, Maharashtra 411021, India",0,0,0,2,0,0,0,2,0,0,1,0,8,0,0,0,0,0,1
pun127,Pune,Hotel Sayba Executive,18.5218707,73.8653988,"15 August Chowk, Station Rd, Somwar Peth, Pune, Maharashtra 411011, India",36,0,2,8,13,3,3,0,6,95,47,25,32,100,60,100,0,100,100
pun128,Pune,"FabHotel Galaxy Stay - Hotel in Kharadi, Pune",18.571593999999997,73.954184,"House no -180, Nagar Rd, near CNG pump, Khandve Nagar, Wagholi, Pune, Maharashtra 412207, India",11,0,1,0,0,0,3,0,0,1,23,12,0,0,0,100,0,0,20
pun129,Pune,Sayba Inn Lodging,18.4621361,73.85838249999999,"Sr no- 23, H-NO 534/1, Tirupati Nagar, K P Nagar, Pune - Satara Rd, Shridharnagar, Vivek Nagar, Dhankawadi, Pune, Maharashtra 411043, India",10,0,1,3,2,3,3,0,0,0,28,12,12,20,60,100,0,0,26
pun130,Pune,Hotel Pune Gate,18.458233399999997,73.8244502,"Sr.no 52/4/2,near Navale lawns , Mumbai - Bangalore Highway, Navale Brg, Phase 2, Wadgaon Budruk, Narhe, Pune, Maharashtra 411041, India",5,0,5,9,4,0,2,0,1,1,48,62,36,40,0,100,0,20,43
pun131,Pune,Hotel Phoenix,18.5379141,73.9109222,"near Army Sports Institute, Koregaon Park Annexe, Koregaon Park, Pune, Maharashtra 411036, India",0,0,2,16,5,1,2,0,1,13,26,25,64,50,20,0,0,20,71
pun132,Pune,Itsy Hotels Crown Inn,18.552362199999997,73.8040783,"Baner Rd, Sanewadi, Aundh, Pune, Maharashtra 411045, India",38,10,6,46,36,1,3,4,2,1,93,75,100,100,20,100,100,40,80
pun133,Pune,Super Townhouse MG Road Pune,18.5159786,73.8780082,"671, Taboot Street, MG Road, Camp, Pune, Maharashtra 411001, India",29,1,1,29,1,5,5,0,5,54,46,12,100,10,100,100,12,100,100
pun134,Pune,Hotel O Peaceful Stay Keshav Nagar.,18.5345461,73.9482976,"near Pawan Super Market, Hanuman Nagar, Keshav Nagar, Mundhwa, Pune, Maharashtra 411036, India",1,0,0,1,0,0,4,0,1,3,4,0,4,0,0,20,0,20,22
pun135,Pune,Jugglers Backpack,18.5400275,73.891224,"25A, C Ln, beside budhha paradise cafe, Ragvilas Society, Koregaon Park, Pune, Maharashtra 411001, India",6,0,2,42,13,0,3,0,1,33,61,25,100,100,0,100,0,20,100
pun136,Pune,"FabExpress Marvel Bliss - Hotel in Viman Nagar, Pune",18.5633949,73.90835369999999,"S.No. 232/1 to 2 Plot No-47B, Sakore Nagar, Viman Nagar, Pune, Maharashtra 411014, India",9,1,2,7,6,0,1,1,0,10,43,25,28,60,0,100,12,0,57
pun137,Pune,"Magnus Aerith Studios Hotel, Kharadi",18.5506049,73.94021719999999,"Vantage Buildcon, S N 6/2/24, behind Gagan Sweets, Rakshak Nagar, Kharadi, Pune, Maharashtra 411014, India",8,3,2,25,8,1,4,0,1,1,65,25,100,80,20,100,37,20,60
pun138,Pune,Hotel Centro,18.5224609,73.8439738,"1202/34, Shirole Road, off Apte Road, opposite Darode Jog Office, Shivajinagar, Pune, Maharashtra 411004, India",55,1,0,69,47,2,3,2,5,91,57,0,100,100,40,100,12,100,100
pun139,Pune,The Grand Tulip,18.5010977,73.8578497,"Swargate square, 1010, beside Natraj Hotel, Dadawadi, Shukrawar Peth, Pune, Maharashtra 411002, India",36,0,0,12,12,6,3,1,3,61,44,0,48,100,100,100,0,60,100
pun140,Pune,Park Ornate Hotel,18.549837,73.8919177,"Park Ornate, Nagar Rd, Mahindra Society, Shastri Nagar Junction, Pune, Maharashtra 411001, India",14,0,0,7,4,0,2,0,0,19,31,0,28,40,0,100,0,0,77
pun141,Pune,Zostel Pune (Viman Nagar),18.5734143,73.9135953,"Row House no. 5, Island Breeze Apartment, West Ave, near Viman Nagar, Rajiv Nagar North, Mhada Colony, Viman Nagar, Pune, Maharashtra 411014, India",6,1,1,8,4,0,1,1,0,7,37,12,32,40,0,100,12,0,44
pun142,Pune,FabExpress Golden Leaf,18.5733869,73.9132317,"Golden Leaf Airport Hotel, Lane No 1, Rajiv Nagar North, Mhada Colony, Viman Nagar, Pune, Maharashtra 411014, India",6,1,1,8,4,0,1,1,0,7,37,12,32,40,0,100,12,0,44
pun143,Pune,Airport Stay - By AAI Hospitality,18.571084799999998,73.90683,"New Airport Rd, opp. Symbiosis International School, Survey Number 235, Sanjay Park, Pune, Maharashtra 411032, India",4,1,1,7,0,0,2,1,0,7,27,12,28,0,0,80,12,0,41
pun144,Pune,Hotel Diamond Residency (Ddpk Inn) Pune,18.571841199999998,73.9048388,"Lane Number 4, Survey Number 235, Sanjay Park, Survey Number 235, Viman Nagar, Pune, Maharashtra 411024, India",5,1,1,6,0,0,2,1,0,7,30,12,24,0,0,100,12,0,42
pun145,Pune,FabHotel Galaxy Airport Inn,18.5719297,73.90284869999999,"Survey No 235, Lane Number 1, Survey Number 235, Puru Society, Sanjay Park, Pune, Maharashtra 411032, India",5,1,1,7,0,0,2,1,0,7,31,12,28,0,0,100,12,0,43
pun146,Pune,Hotel Ivy Studios Viman Nagar,18.5637333,73.9080318,"Hotel IVY Studios, 48 & 49, near Symbiosis College, Sakore Nagar, Viman Nagar, Pune, Maharashtra 411014, India",9,1,2,7,6,0,1,1,0,10,43,25,28,60,0,100,12,0,57
pun147,Pune,Treebo Blossom - Viman Nagar,18.561578100000002,73.9077626,"Anand Residency Rd, Sakore Nagar, Viman Nagar, Pune, Maharashtra 411014, India",9,1,2,9,6,0,1,1,0,10,44,25,36,60,0,100,12,0,58
pun148,Pune,"Magnus Calypso Suites, Viman Nagar",18.5645547,73.9073008,"New Airport Rd, opp. Dr. Lal Pathlabs, behind Symbiosis International School, Sakore Nagar, Viman Nagar, Pune, Maharashtra 411014, India",9,1,1,7,6,0,1,1,0,10,40,12,28,60,0,100,12,0,54
pun149,Pune,DatsunG Studios,18.5714653,73.9063436,"Neelayam Apartment, S. No. 230B/4/2, Plot No 10, Airport Rd, near ACOHI, near ROHAN MITHILA, Survey Number 235, Viman Nagar, Pune, Maharashtra 411032, India",5,1,1,7,0,0,2,1,0,7,31,12,28,0,0,100,12,0,43
pun150,Pune,Habitat Inn Hospitality Services,18.5788269,73.89553719999999,"Road No: 13, Landmark 13F, Vidyanagar, Tingre Nagar, Pune, Maharashtra 411032, India",1,0,1,1,2,0,5,1,0,4,10,12,4,20,0,20,0,0,28
