hotel_id,city,display_name,latitude,longitude,formatted_address,hospitals_count_1km,pharmacies_count_1km,shopping_count_1km,restaurants_count_1km,banks_count_1km,parks_count_1km,fuel_stations_count_2_5km,ev_charging_count_2_5km,entertainment_count_2_5km,transport_hubs_count_2_5km,walkability_score,shopping_score,restaurant_score,bank_score,green_space_score,hospital_score,pharmacy_score,entertainment_score,locality_score
mum100,Mumbai,Hotel AlMadina Palace,18.9560398,72.83092730000001,"Post Office, 73, Ismail Curtey Rd, near Mandvi, Ajmer, Jamli Mohalla, Pydhonie, Bhuleshwar, Mumbai, Maharashtra 400003, India",17,5,4,32,8,2,11,0,10,81,76,50,100,80,40,100,62,100,100
mum101,Mumbai,Ginger Mumbai Andheri (MIDC),19.1284906,72.8688099,"Mahakali Caves Rd, near Holy Spirit Hospital, Sunder Nagar, Andheri East, Mumbai, Maharashtra 400093, India",16,0,0,5,1,0,4,0,4,52,25,0,20,10,0,100,0,80,100
mum102,Mumbai,Hotel Ripon Palace,18.9676924,72.82537409999999,"Ripon House, Sukhlaji Marg, Dalal Estate, Mumbai Central, Mumbai, Maharashtra 400008, India",19,5,3,23,6,6,13,0,8,60,69,37,92,60,100,100,62,100,100
mum103,Mumbai,Hotel Guest Inn Residency,19.0543914,72.8680947,"L.B.S. Marg, near Maharashtra Weigh Bridge, W, Kurla, Mumbai, Maharashtra 400070, India",10,0,0,15,4,1,3,0,4,39,38,0,60,40,20,100,0,80,100
mum104,Mumbai,Hotel Heraa International - Grant Road,18.9616082,72.8194675,"C18, First Floor, Wassiamul Building, Maulana Shaukat Ali Road, above Shoe Bazar, Grant Road East, Shapur Baug, Girgaon, Mumbai, Maharashtra 400007, India",34,3,1,42,12,3,11,0,8,52,65,12,100,100,60,100,37,100,100
mum105,Mumbai,Hotel Apex International,19.100744199999998,72.8814594,"Gulab Estate, Telephone exchange T2, Airport Rd, near Sakinaka, Saki Naka, Andheri, Mumbai, Maharashtra 400072, India",10,0,3,36,10,3,7,0,3,28,64,37,100,100,60,100,0,60,100
mum106,Mumbai,Hotel Celeste - South Mumbai Hotels / colaba hotels / best mumbai hotels / hotels in Mumbai / Mumbai Hotels,18.9149243,72.8248622,"WR7F+WXG, Cuffe Parade, Mumbai, Maharashtra 400005, India",7,3,1,22,6,0,2,0,4,13,57,12,88,60,0,100,37,80,92
mum107,Mumbai,Treebo Prince Andheri East,19.106759,72.881098,"Hasan Pada Rd, next to Spirit Restaurant, near Marol Naka Metro station, Chimatpada, Marol, Andheri East, Mumbai, Maharashtra 400059, India",10,0,1,26,8,1,8,0,3,33,55,12,100,80,20,100,0,60,100
mum108,Mumbai,Hotel Orient Palace,18.9616729,72.8226392,"299/301, Maulana Shaukat Ali Road, Near Shalimar Talkies, Grant Road East, Khetwadi, Girgaon, Mumbai, Maharashtra 400007, India",25,7,2,36,11,5,14,0,8,61,78,25,100,100,100,100,87,100,100
mum109,Mumbai,Hotel Parle International,19.1011283,72.8449424,"B.N, next to Dinanath Mangeshkar Hall, Agarwal Market, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400057, India",29,4,1,31,15,0,5,0,8,50,68,12,100,100,0,100,50,100,100
mum110,Mumbai,Shahana Guest House,19.1174177,72.88033109999999,"Shop no. 5, Marol Maroshi Rd, opposite Seven Hills Hospital, next to Shahana Medical, Bhavani Nagar, Marol, Andheri East, Mumbai, Maharashtra 400059, India",11,0,3,10,0,0,9,0,3,37,37,37,40,0,0,100,0,60,100
mum111,Mumbai,"Hotel Amber Palace, Mumbai",18.9622395,72.82865129999999,"253-255, Duncan Rd, beside Union Bank, near Two Tank Police Station, Kamathipura, Mumbai, Maharashtra 400008, India",20,7,3,28,7,3,11,0,8,72,77,37,100,70,60,100,87,100,100
mum112,Mumbai,Hotel Kumkum,18.9650107,72.81892789999999,"165, Lamington Rd, Opposite Minerva Cinema, Grant Road East, Bharat Nagar, Grant Road, Mumbai, Maharashtra 400007, India",22,2,2,26,10,6,11,0,8,53,66,25,100,100,100,100,25,100,100
mum113,Mumbai,Carlton Hotel - Behind Taj Mahal Palace | Colaba,18.922365,72.8326754,"Florence House, 12, B K Boman Behram Marg, behind Taj Mahal Hotel, Apollo Bandar, Colaba, Mumbai, Maharashtra 400039, India",9,4,3,78,19,1,5,0,6,29,74,37,100,100,20,100,50,100,100
mum114,Mumbai,Zostel Mumbai,19.119461599999998,72.8837906,"Karotra Niwas School, off Military Road, near Prime Academy, Bhavani Nagar, Marol, Andheri East, Mumbai, Maharashtra 400059, India",9,0,2,3,0,0,6,0,2,35,28,25,12,0,0,100,0,40,100
mum115,Mumbai,Hotel Orient Regency,18.961944,72.82268909999999,"292 298, MS Ali Road Near Shalimar Cinema, Grant Road East, Bharat Nagar, Grant Road, Mumbai, Maharashtra 400007, India",25,7,2,36,10,5,14,0,8,61,78,25,100,100,100,100,87,100,100
mum116,Mumbai,Hotel Sai Pritam,19.046177399999998,72.89728939999999,"1st Flr, opp. National Sarvodaya School, near Golf Club, Chembur Camp, Indira Nagar, Chembur, Mumbai, Maharashtra 400075, India",24,3,1,18,12,1,3,0,6,32,59,12,72,100,20,100,37,100,100
mum117,Mumbai,HOTEL SHABANA | Colaba | Mumbai,18.9240525,72.832088,"2nd Floor, Metro House, 12/A, Colaba Causeway, opposite Hotel Majestic Building, Apollo Bandar, Colaba, Mumbai, Maharashtra 400001, India",9,4,4,89,30,2,6,0,6,34,77,50,100,100,40,100,50,100,100
mum118,Mumbai,Hotel Regal Inn,19.1051414,72.8606732,"Chhatrapati Shivaji Maharaj Int'l Airport Rd, Mahatma Kabir Nagar, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400099, India",10,3,1,26,21,3,6,0,6,55,65,12,100,100,60,100,37,100,100
mum119,Mumbai,Treebo Blue Moon - Hotel in Mumbai,19.1148401,72.8888724,"Shah Industrial Estate, Saki Vihar Rd, opposite to Huntsman Building, Ganesh Nagar, Marol, Andheri East, Mumbai, Maharashtra 400072, India",10,0,2,7,0,2,7,0,1,35,31,25,28,0,40,100,0,20,100
mum120,Mumbai,Backpackers Villa Mumbai,19.1113257,72.8660338,"186, New Link Rd, Shaheed Bhagat Singh Society, S B Singh Colony, New Andheri, Andheri East, Mumbai, Maharashtra 400059, India",14,2,2,19,11,3,7,0,5,54,61,25,76,100,60,100,25,100,100
mum121,Mumbai,Hotel Golden Plaza,19.0548385,72.83927709999999,"7, National Library Rd, opposite Railway Station, Bandra West, Mumbai, Maharashtra 400050, India",22,14,3,47,41,0,1,0,6,37,84,37,100,100,0,100,100,100,100
mum122,Mumbai,Hotel Girgaon Palace,18.955325,72.8208703,"47-F, Charni Road, near Majestic Building, Khotachiwadi, East, Girgaon, Mumbai, Maharashtra 400004, India",23,3,0,29,12,1,12,0,10,68,62,0,100,100,20,100,37,100,100
mum123,Mumbai,Pals Hotel Parel,18.9864946,72.8418737,"GD Ambekar Marg, Cotton Green West, Kalachowki, Abhyudaya Nagar, Parel, Mumbai, Maharashtra 400033, India",7,0,0,1,0,0,4,0,1,36,20,0,4,0,0,100,0,20,100
mum124,Mumbai,Hotel Ariana Residency,19.1275962,72.83267839999999,"JP Rd, opposite Apna Bazar Road, Dhake Colony, Azad Nagar, Andheri West, Mumbai, Maharashtra 400053, India",14,5,2,18,25,1,3,0,7,52,68,25,72,100,20,100,62,100,100
mum125,Mumbai,Itsy Hotels Elegant,18.9528207,72.83288569999999,"80/82 Narayan Dhuru Street, Yusuf Meherali Road, Pydhonie, devi Temple, near Mumba, Nakhuda Mohalla, Zaveri Bazaar, Bhuleshwar, Mumbai, Maharashtra 400003, India",13,1,3,26,5,3,11,0,10,76,59,37,100,50,60,100,12,100,100
mum126,Mumbai,Hotel Regal Plaza,18.9240313,72.8320894,"SBS ROAD, COLABA Colaba, near REAGAL CINEMA, Apollo Bandar, Colaba, Mumbai, Maharashtra 400005, India",9,4,4,89,30,2,6,0,6,34,77,50,100,100,40,100,50,100,100
mum127,Mumbai,Hotel Lords,18.9359471,72.8376741,"Dhan Mansion, VT (CST, 301, Adi Murzban Path, opposite कॅफे युनिव्हर्सल, Borabazar Precinct, Ballard Estate, Fort, Mumbai, Maharashtra 400001, India",3,0,2,63,34,0,10,0,6,46,53,25,100,100,0,60,0,100,100
mum128,Mumbai,Artus Inn,19.120035599999998,72.8716998,"4th Floor, Grace Plaza, Rd Number 12, M.I.D.C, Marol MIDC Industry Estate, Andheri East, Mumbai, Maharashtra 400093, India",10,0,1,8,1,0,8,0,4,48,30,12,32,10,0,100,0,80,100
mum129,Mumbai,Hotel Ozone Inn | Mumbai,18.912929,72.82200410000002,"Nathalal parekh marg, Wodehouse Rd, next to Dunne's Institute, Colaba, Mumbai, Maharashtra 400005, India",2,0,1,12,5,0,2,0,4,10,28,12,48,50,0,40,0,80,66
mum130,Mumbai,Hotel Jupiter Residency,18.9508589,72.8376952,"Floor G-5, Plot no 395/397, Ashmul House, Narsi Natha Street, Katha Bazar, Masjid Station, Chinchbunder, Mumbai : 400 009, Katha Bazar, Vadgadi, Masjid Bandar West, Masjid Bandar, Mumbai, Maharashtra 400009, India",9,1,1,24,4,2,11,0,10,61,50,12,96,40,40,100,12,100,100
mum131,Mumbai,Hotel Qamar,18.9565047,72.83698989999999,"Sookaina Manzil, 167, Shaida Marg, Bhat Bazar, Chinchbunder, Mandvi, Mumbai, Maharashtra 400009, India",10,2,3,27,4,2,12,0,9,76,60,37,100,40,40,100,25,100,100
mum132,Mumbai,Hotel Marine Lines,18.9404634,72.8270575,"3rd Floor, Plot no 99, La Cita Della building, Maharshi Karve road, Marine line, Gate 1, next to Pratishtha Bhavan, New Marine Lines, Churchgate, Mumbai, Maharashtra 400020, India",6,5,1,43,10,0,11,0,12,51,70,12,100,100,0,100,62,100,100
mum133,Mumbai,Hotel O Dreamland,18.9470208,72.84011130000002,"167, Front Of C S T, New, Terminal, Railway Station, P D'Mello Rd, Carnac Bunder, Chhatrapati Shivaji Terminus Area, Fort, Mumbai, Maharashtra 400001, India",4,0,0,14,3,1,9,0,7,59,31,0,56,30,20,80,0,100,100
mum134,Mumbai,SOCIAL HUBZ,19.1137697,72.8792629,"Chandiwala Apartment, NEAR, Marol Maroshi Rd, opp. ICICI BANK, near to UNITED WINE SHOP, Christian Wadi, Marol, Andheri East, Mumbai, Maharashtra 400059, India",14,0,3,24,1,0,10,0,5,40,49,37,96,10,0,100,0,100,100
mum135,Mumbai,"Treebo Amber Imperial, Mumbai",18.9792161,72.8334189,"Ground Floor, Shanti Niketan, Mandlik Bridge, S Bridge, opp. Ranibaug, Byculla, Mumbai, Maharashtra 400027, India",10,0,0,6,0,1,7,0,5,47,24,0,24,0,20,100,0,100,100
mum136,Mumbai,"Hotel Residency Park, Mumbai",18.953508499999998,72.836128,"72/ 80, Grain Seed House, Yusuf Meher Ali Road, station, near Masjid Bandar, Pydhonie, Mandvi, Mumbai, Maharashtra 400003, India",10,2,3,25,5,3,11,0,9,66,61,37,100,50,60,100,25,100,100
mum137,Mumbai,Hotel Regal Enclave Khar (W),19.0715436,72.8393391,"4th Rd, near Khar Market, Khar, Ram Krishna Nagar, Khar West, Mumbai, Maharashtra 400052, India",25,1,2,25,22,1,2,0,6,37,63,25,100,100,20,100,12,100,100
mum138,Mumbai,Hotel Zam Zam Palace,18.9577632,72.8348349,"Aga Khan Building, 204/206, Sardar Vallabhbhai Patel Rd, Dongri, Mandvi, Mumbai, Maharashtra 400009, India",14,4,3,28,5,2,13,0,9,76,66,37,100,50,40,100,50,100,100
mum139,Mumbai,Sulu Stay Inn,19.1172491,72.8718877,"Ground floor / A wing, Pocket No.10, Sai Dham Bldg, 7, MIDC Central Rd, near Ackruti Trade Centre, Kondivita, Andheri East, Mumbai, Maharashtra 400093, India",13,0,2,17,1,0,8,0,4,46,41,25,68,10,0,100,0,80,100
mum140,Mumbai,Hotel Sea Lord,18.9467918,72.8401651,"167, P. D’Mello Road, Carnac Bunder, Front Of C.S.T. Railway Station New, Terminal,, Carnac Bunder, Indira Docks, Mumbai Port Trust, Mazgaon, Mumbai, Maharashtra 400001, India",4,0,0,15,3,1,9,0,7,59,32,0,60,30,20,80,0,100,100
mum141,Mumbai,hotel embassy park,19.0746541,72.8696246,"shashmira building, CST Road, opp. mercedes showroom, Kolivery Village, Kunchi Kurve Nagar, Kalina, santacruz (e, Mumbai, Maharashtra 400098, India",8,0,0,11,8,1,4,0,4,35,40,0,44,80,20,100,0,80,100
mum142,Mumbai,KGN Hotel,18.957223499999998,72.8362923,"50, Good Luck Building, Hazrat Abbas Rd, near Khoja Jamaatkhana, Bhat Bazar, Mandvi, Mumbai, Maharashtra 400009, India",11,4,3,25,4,3,12,0,9,76,65,37,100,40,60,100,50,100,100
mum143,Mumbai,Hotel Mina International,19.1373212,72.8466466,"255, Swami Vivekananda Rd, Collectors colony, Momin Nagar, Jogeshwari West, Mumbai, Maharashtra 400102, India",23,2,1,11,0,5,3,0,5,65,36,12,44,0,100,100,25,100,100
mum144,Mumbai,Hotel Golden Tulipz,19.119458599999998,72.8838936,"Prime Academy, Bhavani Nagar, Marol, Andheri East, Mumbai, Maharashtra 400059, India",9,0,2,3,0,0,6,0,2,35,28,25,12,0,0,100,0,40,100
mum145,Mumbai,"FabExpress Deluxe Comfort - Hotel in Andheri West, Mumbai",19.137383,72.823095,"Bungalow No.32, R S C, Plot No.32-34, near Jankidevi School Road, New Mahada Colony, SV Patel Nagar, Andheri West, Mumbai, Maharashtra 400053, India",31,17,1,61,45,2,4,0,5,30,78,12,100,100,40,100,100,100,100
mum146,Mumbai,AL Shifa Residency,18.976827099999998,72.83484279999999,"4, GF, Plot- 2B, Sorab House, Railway Station, Khambatta Ln, opp. Byculla, Byculla East, Byculla, Mumbai, Maharashtra 400027, India",7,0,0,6,0,1,8,0,6,50,24,0,24,0,20,100,0,100,100
mum147,Mumbai,Abode Bombay,18.923805599999998,72.8326419,"First Floor, Lansdowne House, MB Marg, near Regal Cinema, Apollo Bandar, Colaba, Mumbai, Maharashtra 400001, India",9,4,4,87,30,1,6,0,6,34,77,50,100,100,20,100,50,100,100
mum148,Mumbai,Hotel Victoria park,18.950800299999997,72.8376676,"9th Floor, PVR House, Narshi Natha St, Katha Bazar, Koliwada, Masjid Bandar West, Masjid Bandar, Mumbai, Maharashtra 400009, India",9,1,1,24,4,2,11,0,10,61,50,12,96,40,40,100,12,100,100
mum149,Mumbai,Hotel Flora Fountain,18.9337876,72.83303149999999,"49-73, Janmabhoomi Marg, near Mashood Shopping Centre, Fort, Mumbai, Maharashtra 400001, India",4,1,3,91,42,1,9,0,6,45,62,37,100,100,20,80,12,100,100
mum150,Mumbai,"Ginger Mumbai, Goregaon",19.159879699999998,72.8509969,"Iris Business Park, Sonawala Cross Rd Number 2, Sonawala Industry Estate, Goregaon, Mumbai, Maharashtra 400063, India",18,0,1,8,11,2,3,1,2,43,44,12,32,100,40,100,0,40,100
